id,probability
90616,0.4977522059006626
148473,0.49905801744716827
72743,0.5003776472216179
32457,0.5007015204745202
12608,0.496397372916018
80166,0.4898061709574282
138721,0.5108781996680406
30657,0.5049753719260885
52519,0.5234844848703833
25566,0.49794644814784467
151320,0.5278114824180604
117299,0.4888895867269153
142496,0.496772963173691
119329,0.5029182052044467
64871,0.5359568388564707
20889,0.4988578570994284
60782,0.5086604360142561
44283,0.508572391292279
47352,0.5222002313584035
147111,0.5235786594342512
13078,0.4951197515916765
136947,0.5092990054463296
91532,0.5028639519390039
128184,0.48947896546843866
7259,0.5278155300813521
13404,0.5028037648970147
45372,0.5145353439297498
107039,0.4982251000911748
27687,0.5167930660679871
95157,0.5024796708837785
68896,0.5004001548155778
109276,0.4989924120196825
20449,0.4983140519118206
5284,0.5167315629248695
74827,0.49957778150382726
128180,0.5128221277957008
130096,0.49496221959158004
43570,0.5186076307487002
115145,0.4977677891771491
20959,0.5483471564570956
128587,0.5345913553689154
137670,0.4957428589937646
116226,0.5041815318341336
101375,0.4353768558976581
136343,0.4931658440332284
64255,0.5070884063785854
25224,0.49331947560137135
59356,0.5174818377463045
63272,0.4953792433459916
70444,0.4959895476501287
150992,0.48973957303728255
103716,0.5083497327574508
105249,0.49172969675201406
18548,0.5119390736269607
24348,0.49162875388444394
78926,0.48772378442792763
44086,0.5153411149165454
143403,0.5082103830110218
145922,0.5085142058983845
9395,0.5159690690972216
108064,0.5159699757629072
41048,0.5033607064212087
119145,0.5182369427667861
86537,0.4924615000806339
37407,0.5045126905717694
149469,0.5155534916364681
125986,0.5017774708693232
2161,0.5095012575511857
131022,0.5016887690028049
38400,0.4999004778550917
141050,0.4999336109310434
45759,0.5215279730364222
136812,0.504568398435943
133800,0.5079863609170496
89384,0.530884634390282
130329,0.47966701857139693
62833,0.5082559934082603
67107,0.48939516033401986
130921,0.5021832126452616
875,0.5741242584354488
105663,0.4924653679107107
44161,0.49259784651094074
9700,0.5040986894494215
96921,0.5043285610581223
51406,0.49219621790634177
66760,0.4961505614780762
90346,0.5491421123880982
43039,0.5097169178597998
112252,0.49903779261080505
19971,0.47466743779137255
132331,0.4880734615937443
42224,0.5279588199220737
62993,0.4848075484320711
114541,0.5105824701748998
144016,0.48767315988148274
87312,0.5077395024985303
106561,0.5307063389999944
66838,0.5004368376691363
43350,0.49389185384964374
104542,0.5211297815729697
115346,0.49709752050948974
28156,0.48559524428919976
96836,0.493639234787711
91939,0.48572809352851104
131747,0.4899882804113116
141265,0.44469902836881625
151488,0.5069096789041403
40903,0.5198793136451016
18481,0.5130605355343503
20043,0.3498564941538581
66560,0.516129838943459
77011,0.5000387749018238
56013,0.4882527713313666
99747,0.5189357972960623
69108,0.5070863080125193
1716,0.5154377796483003
37224,0.4887392962874867
67878,0.5217307963722829
147165,0.5123304698780629
81618,0.5173211213840903
91215,0.5243309055224739
150913,0.4926730268236216
147911,0.5090029364226526
132151,0.4888266038007376
61582,0.5090426127833952
75992,0.5094349028729281
83116,0.5199526072704824
10180,0.4924872187079304
113524,0.495912135438479
88469,0.5111001116923611
153400,0.5157607209101926
73386,0.5153411755138475
96503,0.49638513537676354
139988,0.5111080158819046
13067,0.5044421390205016
83340,0.5182017855419645
115911,0.5405685878856665
127714,0.5139780619624099
32862,0.5042563147488025
51605,0.48476702367621793
20357,0.5017387285244681
35040,0.5197625230349905
114863,0.5131066313718505
145183,0.4877785459093869
93560,0.48512465381234576
82057,0.4988686405502834
83819,0.5233857312040855
44422,0.5058181350338323
20056,0.49089941600937637
10160,0.5252575402337819
103453,0.5190944642308454
34486,0.5268635612393517
98127,0.49621488425163224
142451,0.5019913605224617
37302,0.531517575426411
49516,0.490567236264446
140140,0.4898887551438914
510,0.4968064697526826
32788,0.5087733506217205
93347,0.5228565010597135
7125,0.5176000403885763
151115,0.5045658503714396
123066,0.5048663110424905
58378,0.4774595498445298
54478,0.5019540524582069
130854,0.5025136839716131
140768,0.5076507831747893
44005,0.4903005650838726
26782,0.5152291683647643
58707,0.49335860663629105
14595,0.494653213441705
92475,0.5167945229570114
73084,0.47973231014257417
17702,0.5100521827981894
147094,0.5032742500757607
75762,0.5031304367309346
3274,0.5192088900174963
22425,0.5255924330880968
78705,0.539831628284624
136421,0.5174499032501299
151659,0.515609567512376
89057,0.5183418572395742
107309,0.4895671932119494
152633,0.4884241565419011
104696,0.47583979160496426
61803,0.49860260740617823
132785,0.5195043225401954
5026,0.5089022182616335
133185,0.5087514119768612
96371,0.5024321120708652
81522,0.48983853839697095
148863,0.49682397584173754
30062,0.49004329211288944
147007,0.5002496994051222
136052,0.5549731072330462
7462,0.5210408610658601
5102,0.5146564487054087
111702,0.5144106770189477
14923,0.5175668391983137
95332,0.49846672039152046
145665,0.5149789947405531
140621,0.5393061720793966
64112,0.5096961935092781
129916,0.3816327278445023
73831,0.5223139052052606
59026,0.5090195636418509
50181,0.5080689936775589
111060,0.508788834356098
29185,0.5182354649533452
49680,0.48751855134376587
140099,0.5040572640768135
105397,0.49410109003767627
49362,0.49727047915861
127805,0.5144249983843656
115228,0.5182444715506758
11091,0.509497022464114
79602,0.48444761083678783
76638,0.49414007716948827
115492,0.5290861741222858
39175,0.5040999354400926
24085,0.506143825302763
80860,0.5062453649697805
114187,0.4917664266841246
136524,0.5094064167227059
29486,0.478032101233996
135803,0.49163921228235175
141555,0.4787668621932948
403,0.5218432865368982
44692,0.4939068468486301
352,0.506881223375008
117401,0.5192851485828757
31929,0.5127052172008577
144095,0.5321656135354018
94937,0.4854249678462699
117385,0.5129821350837187
152464,0.5193163228382169
18050,0.5392521245716738
22604,0.5031965315544151
65968,0.48473830218363434
93009,0.5063178312332604
33928,0.5259629774642576
26483,0.5238522997930469
26911,0.44925585735065476
136590,0.5190602477501449
129825,0.490993379877929
22935,0.5015176439647975
66586,0.5050979461758666
152906,0.5081356990681194
5070,0.523850043415308
131881,0.5018484841274611
38995,0.5173857182908738
57047,0.4913496578517216
5662,0.48085855899643004
101914,0.5104771567978605
14003,0.543658847239924
118042,0.5258094424100361
110222,0.4901220840732958
128423,0.4912844344686571
13294,0.5091284328678085
19948,0.5001916503252097
140721,0.49798898872086744
77925,0.5113403426684965
90878,0.49890985346271577
89801,0.5218318695511788
135481,0.5333872215574569
59829,0.49133287655590574
23429,0.5020017881472143
87396,0.5108089342985581
118323,0.4923637495790676
30107,0.5144394239757206
227,0.5206003124000477
74569,0.4699998583024499
25595,0.5099347507210487
141656,0.5210601060714223
108302,0.49434100959219807
138189,0.5150775477972656
14768,0.529786609303609
54176,0.5087848134180009
88008,0.48132661868655957
20450,0.4893680359140865
58964,0.49350961324970993
85046,0.4984353437168799
121592,0.5098656401541505
119503,0.494514667667721
24924,0.5249318925079868
115324,0.5081208451097439
90159,0.49508009214677595
103627,0.5063381039261395
145297,0.5123183831290132
29369,0.5102134243634338
152444,0.492339900125523
99511,0.4962106800707322
66694,0.4975020329164205
52700,0.5175961406030867
100063,0.5116671984342066
16799,0.5002304806747631
47498,0.47768972217225175
100424,0.49513367570021294
19110,0.5126367435869905
78479,0.5071279851568926
143245,0.49854770586025066
113843,0.5287527509195707
97896,0.5566462977382143
83709,0.48919351080349427
72645,0.5138513934659015
49909,0.5137404127766445
137606,0.4834050398880416
24314,0.48480364410216625
86054,0.5149889736324752
5794,0.4886783406038195
58738,0.49690839951649823
57331,0.4931346174235866
21819,0.4871869111916771
112984,0.49819023406596186
72534,0.5122644167370463
29682,0.49699742381399736
13204,0.49053278411915135
77895,0.5017808541097051
75545,0.504230676350862
42715,0.5213709972014622
2530,0.5101211726120412
55119,0.5018849232255346
135965,0.49227059189232203
99030,0.4844684446247627
87655,0.5003336830172546
50258,0.519033839297161
71666,0.506404947727602
91205,0.5325885506999297
39914,0.5093708460184316
96588,0.49567322592681173
26545,0.5200102803319147
118061,0.5078385837600652
105491,0.5150424239107199
45101,0.5260433627497241
74664,0.5232506969725796
38941,0.5223210954997868
36798,0.4959002433892225
87415,0.496270927587229
88493,0.49026818694256014
96386,0.5111509817699206
50210,0.5072578356517313
50300,0.5049305173588081
51700,0.4891244377877131
23309,0.5043450615873679
123029,0.4997944694046967
71249,0.5068359740765651
25525,0.523202028232431
73385,0.5173911157739262
99774,0.5009167964345208
141347,0.5158953202538564
82932,0.5237004594636663
1231,0.5341963654487619
55253,0.48001521214429765
28556,0.5275242137264058
19111,0.5008648502408118
129318,0.4978998346637913
33141,0.558708605502932
51352,0.5122414665314938
48019,0.5141882471224939
152124,0.4947791748677999
78303,0.5171292809107211
103581,0.45458211060547005
121379,0.48055181523072077
108374,0.49069705909790856
129848,0.47033221527850644
44310,0.49215958457301234
68811,0.4839771791668724
62709,0.5373019250854483
74627,0.4997837744629289
53474,0.4993407651606997
22119,0.5035535890737948
50347,0.4898407368640019
92724,0.488795983674072
104272,0.5082827596876849
42015,0.49471111740406826
50554,0.5139397688847103
61936,0.49445753973826573
128761,0.503122153456796
72092,0.5049087848716558
135268,0.5040554626637606
106785,0.5040226591904426
78439,0.4920295998939176
7590,0.5422203837442585
7490,0.5025752492476651
47890,0.5239789907876605
4123,0.4892853401228867
108260,0.5176636436899487
6688,0.518562139023233
93443,0.4878406503483189
110889,0.501652783750189
62077,0.510415474014942
149609,0.4984712879998001
118148,0.5125946107432464
21415,0.4820060542906167
11084,0.4996542539761583
56149,0.5473104342581201
3546,0.49176427228087044
71932,0.49841945811593014
69916,0.503737595805998
55158,0.5252315198521209
151199,0.4940541928751486
34736,0.5164168082020534
17928,0.5021810561979241
54690,0.46883902982657644
79970,0.4800869506740095
117633,0.4923636537244168
97003,0.48756339207971633
16440,0.5053373960593933
3738,0.4954855382295278
88678,0.5019172490189027
7180,0.5166374298519516
57724,0.49044899456801644
11352,0.5114427282884644
146531,0.5004739277893563
56417,0.4844367615766548
16411,0.5135080240618525
141546,0.5274894511688237
39835,0.5007985434772029
19144,0.5344199824810567
29824,0.5066589553594405
152383,0.49032799295205703
108336,0.5018957812404973
14131,0.49304014731437085
13518,0.5049871716836424
43500,0.4927255048917266
57098,0.5025950595716029
118781,0.5113960280400984
77104,0.504902835238317
88808,0.5065033999594863
141716,0.5118981571808726
26313,0.48977900522500095
28099,0.5225003554695036
66222,0.4983000651869737
72866,0.5159109855058183
62246,0.49054375216867674
68497,0.4864706589764037
99575,0.5262303086670084
112777,0.5091664960181611
23529,0.48272434245642337
141744,0.49405556307819914
4074,0.4804917139426338
132085,0.5097667791585837
63042,0.52941583389706
30225,0.49288035799322966
98741,0.5244449148491055
15128,0.5109249865625279
120067,0.5156186267915944
95294,0.5059663924127443
132626,0.48649200615843885
129120,0.4947991273811031
91734,0.5275475285070255
131620,0.4836993088253102
134090,0.4902014680862209
19925,0.49415273858305264
16860,0.5172381839611805
89684,0.5087387968982457
93892,0.511318352782757
153689,0.49307151360347723
79205,0.5167025706771553
34069,0.509189241139002
153146,0.5071497290735933
89756,0.5298229686470481
134761,0.4017294778881426
130296,0.49899757497530006
3430,0.4879168529032186
153967,0.49227249328615
77097,0.4701302897086751
48933,0.4998146057152165
119698,0.512052175342777
112818,0.5274515542954833
149918,0.5065536363991041
55947,0.519652005259475
35696,0.5039515952261355
105664,0.49139013759445316
92022,0.5229840699299939
7412,0.5296136393346058
106247,0.5190552820938685
5185,0.5003732771399162
33761,0.4928077914857954
78981,0.49912305693678194
101543,0.4999420531749241
116527,0.5173732011855883
9756,0.5098958951270305
85337,0.4373725842259478
66049,0.4807095602356204
59708,0.5201776678192678
102498,0.5036640666509999
10875,0.48470543690347145
12402,0.49369123388057595
28254,0.5059418992525475
53244,0.5026769227782145
80397,0.48800180885571265
59271,0.5032938841325258
95969,0.49028660111367733
142689,0.48965037124814303
18621,0.49940818752123384
90216,0.5032506731259258
87867,0.49979288767496033
46044,0.4884520333433311
30563,0.5239098022702734
129313,0.5087714692866527
89776,0.49564722098569314
109529,0.4852392395162942
47878,0.50339097938478
76441,0.485701528427796
5459,0.5138961937152744
69752,0.5027482218075099
19330,0.4980006848054402
92908,0.48531312784904806
72120,0.4997236482041576
15583,0.4969660630324534
98695,0.5147364101084771
42450,0.5152218187720798
119851,0.5203379136780741
138552,0.4976952397732669
121237,0.5254108013089597
21443,0.5167391302301662
63826,0.5190348799088753
136600,0.5102372717018071
10665,0.5014374809457779
93683,0.4875053371607794
47177,0.506571647541489
66537,0.50820762961716
56832,0.4937575031429106
16643,0.5005020668976572
48126,0.48442905135977987
107666,0.48323231701673314
3059,0.5080826564148918
37570,0.5164724297503116
96543,0.48842952208870094
77131,0.48071923803113664
125065,0.5024396067625851
85359,0.48646645621205176
38032,0.5207979191752761
145276,0.5115855714690046
32824,0.5079692157580205
92941,0.5022719782861216
97674,0.5052903373637478
